model,seed,corruption,severity,accuracy,NLL,ECE,Brier,predictive_entropy,initial_predictive_entropy,prediction_change_rate,mean_gate,mean_relative_effective_update
C,2,jpeg_compression,3,0.7979,0.8225956274986267,0.12169643196314574,0.32545452456474305,0.24447365427290205,0.24428587445491576,0.015700000000000047,,0.07346935144838947
A,1,contrast,3,0.8746,0.49950734910964967,0.07525266648679972,0.2017692926645279,0.1533475603380357,0.1533475603380357,,,
C,1,speckle_noise,2,0.7336,1.187226461315155,0.17203730700910091,0.4290927128314972,0.2810643062048417,0.2823061649527401,0.014599999999999946,,0.07454336275937064
C,3,saturate,5,0.8918,0.4475112394332886,0.0651636146813631,0.17523688123226167,0.13327431300300524,0.1339843869165954,0.010299999999999976,,0.07112752159533205
C,2,saturate,3,0.9476,0.20472497601509093,0.030875025004148484,0.08439658741354943,0.07058985893523786,0.07107794990930852,0.0042999999999999705,,0.06818008841363395
D1,5,glass_blur,2,0.5885,1.7838915214538573,0.26619129571020606,0.6546833791732788,0.4259999356271699,0.47028454341217296,0.03320000000000001,0.19392191388365268,0.0911899186586669
D1,3,fog,3,0.9237,0.3063901008605957,0.0464209688603878,0.12536442153453828,0.09297542835712666,0.11055763626773842,0.006099999999999994,0.044653825262543974,0.030481167451932745
A,2,zoom_blur,2,0.8721,0.48791443195343015,0.07069190041273832,0.20138148329257965,0.1758642498007568,0.1758642498007568,,,
C,2,jpeg_compression,5,0.7225,1.1212920820236205,0.1727277287274599,0.4371143486022949,0.314886463448219,0.31345931926175835,0.01990000000000003,,0.07525204942610164
A,2,glass_blur,3,0.6221,1.6337590629577636,0.23852424482256174,0.6004576051712036,0.41975234003406947,0.41975234003406947,,,
C,2,zoom_blur,1,0.8865,0.45102950239479545,0.06624752829670906,0.183669790096581,0.1477026371501619,0.14885030322739332,0.009299999999999975,,0.07139069832529511
A,5,brightness,4,0.9344,0.2496626379966736,0.03705642137527466,0.10273828191757202,0.0888801627816516,0.0888801627816516,,,
C,5,snow,3,0.8463,0.647840494966507,0.0939894469037652,0.24949153814315797,0.18482274173255572,0.1852650200058444,0.013299999999999979,,0.07312669581323634
D1,2,frost,2,0.8631,0.5696558973312378,0.08775167448818684,0.2230148338317871,0.14905831355118426,0.18580110956789578,0.015499999999999958,0.07378461367082782,0.04623803726556482
A,2,contrast,1,0.9456,0.20508559331893922,0.030911951941251754,0.08541380345821381,0.07477379801615461,0.07477379801615461,,,
A,5,speckle_noise,1,0.8735,0.4956970122158527,0.07299770152419806,0.1991202902674675,0.16077199916017415,0.16077199916017415,,,
D1,3,zoom_blur,1,0.8874,0.4394461835861206,0.06815006042122841,0.18182724392414093,0.1347892851686047,0.1588727549756062,0.010700000000000043,0.06439932077229411,0.044115761913281426
A,3,fog,3,0.9201,0.31386512002944944,0.047138267773389815,0.1283851068019867,0.10336886781546928,0.10336886781546928,,,
C,1,glass_blur,4,0.5059,2.2561018753051756,0.31639436308294533,0.7826571229934692,0.5263276459330809,0.5147740136616805,0.035800000000000054,,0.07894048031128002
A,4,fog,1,0.9469,0.19892992534041404,0.02971722704768181,0.08475451589226722,0.0726827301059675,0.0726827301059675,,,
D1,3,gaussian_noise,5,0.2725,4.357880834197998,0.5985030355215073,1.2763268732070923,0.37281886659463054,0.4475526215743856,0.03620000000000001,0.18007982393178876,0.11778215412436406
A,5,brightness,1,0.9544,0.1826808385372162,0.024746426708996298,0.07527794029712677,0.06837057821260678,0.06837057821260678,,,
A,4,pixelate,1,0.9288,0.2601387682557106,0.038883578225970265,0.11161361305713653,0.10059858546339237,0.10059858546339237,,,
D1,4,motion_blur,5,0.6705,1.428326393890381,0.22311109512746333,0.5356462924957276,0.31457646549159546,0.37287170990762536,0.03359999999999996,0.1511266319879059,0.08449498840928825
D1,2,pixelate,4,0.6476,1.7051925682067872,0.26420406697541476,0.5920890189170838,0.263127675300074,0.32658236552982123,0.0373,0.13032127886668896,0.06783311800639671
D1,3,snow,3,0.8472,0.6251620678901673,0.09735370676219464,0.24574163937568663,0.16885766573965666,0.20689588571165224,0.016000000000000014,0.08247473420268896,0.05376972272224881
A,1,snow,4,0.8155,0.7396216231822967,0.11365887238383293,0.29435785961151123,0.21674978011561324,0.21674978011561324,,,
C,2,spatter,3,0.823,0.7167059801101685,0.10459856534749269,0.2805672200679779,0.22100844218027196,0.22004729372607543,0.014700000000000046,,0.07252849250886548
C,2,pixelate,5,0.4788,2.699917211341858,0.37862608964443206,0.8591776391506195,0.4195238391689025,0.41992594043756254,0.02310000000000001,,0.07385488911033966
D1,4,zoom_blur,4,0.7431,1.055500728034973,0.1641451544329524,0.4117718044281006,0.2763197613681725,0.32238769911642884,0.025699999999999945,0.13153833970802856,0.07310845301718134
C,2,contrast,2,0.9149,0.3407640746116638,0.04978725079894066,0.1391815261363983,0.10845798305863281,0.10941174168818106,0.007399999999999962,,0.06998897280697142
C,5,jpeg_compression,2,0.8081,0.7840341554641723,0.11812007499337196,0.307578898191452,0.2223353196617856,0.2229466546687938,0.014800000000000035,,0.07427606617450122
C,1,snow,5,0.7658,1.014798878288269,0.15030017291605471,0.3815577514648438,0.2570068001701613,0.25644061219612485,0.01539999999999997,,0.07515458504648585
A,5,zoom_blur,3,0.7883,0.8407501427650451,0.12773734966814518,0.33393440046310424,0.2523052853026456,0.2523052853026456,,,
D1,1,gaussian_noise,3,0.3819,3.4235079788208007,0.5011954227507115,1.0781369525909423,0.3387425287562015,0.42801290297021044,0.036800000000000055,0.16973432289173943,0.09720731067166759
A,4,motion_blur,1,0.911,0.3499779685974121,0.05027631953060627,0.14423726806640624,0.1209405824243091,0.1209405824243091,,,
C,5,jpeg_compression,1,0.868,0.5354070287704468,0.08035919006168843,0.21255106716156005,0.15755987248305756,0.15789989137195806,0.01090000000000002,,0.07260374302875548
D1,5,elastic_transform,1,0.9109,0.340221900844574,0.050154584142565725,0.14305270793437957,0.11967188046175142,0.13070798437331105,0.007000000000000006,0.054346901368743906,0.03607355814025138
C,1,gaussian_blur,5,0.3883,2.4433445655822754,0.36477372520267964,0.9247846038818359,0.7346926049497561,0.7067736379450885,0.04349999999999998,,0.09123275530003672
D1,4,snow,5,0.7778,0.9556151220321655,0.14600938227027654,0.36332259039878845,0.22867262840007316,0.2748102955137729,0.025399999999999978,0.11078232174677542,0.0606633180621143
D1,2,zoom_blur,2,0.8508,0.5964147388935089,0.09525465093255044,0.24162200751304627,0.16181347268993268,0.19601050525170577,0.015800000000000036,0.07886648935427025,0.05043271032531977
D1,1,gaussian_blur,1,0.9501,0.19873572137355805,0.030512681037187576,0.08275742332935333,0.06331161103530031,0.077091275988688,0.0038000000000000256,0.03098862863113148,0.019301670619800797
D1,4,brightness,4,0.9341,0.2596696856498718,0.040179888010025026,0.10699367935657501,0.08145475985133671,0.0946630698476627,0.006399999999999961,0.038684881191766184,0.02123858697235262
C,2,zoom_blur,3,0.8028,0.7933999059677124,0.1209174159064889,0.31462283527851104,0.23425667313019513,0.234333498532424,0.014700000000000046,,0.07423745255649432
A,3,contrast,1,0.9438,0.2163127197742462,0.03206239818930626,0.08971162612438202,0.07582864679093763,0.07582864679093763,,,
A,3,defocus_blur,4,0.7941,0.827479892539978,0.12426630891412496,0.3300590766429901,0.2439039700715948,0.2439039700715948,,,
D1,4,defocus_blur,5,0.5528,1.9975226915359496,0.29733025718331335,0.7211531959533691,0.43873098171192687,0.5155528017240227,0.04459999999999997,0.20959409540772903,0.11932146687163003
C,1,zoom_blur,2,0.8639,0.5215016998291016,0.07335386110991239,0.215782253074646,0.19358064034294803,0.19397594254623982,0.013700000000000045,,0.07533180151597384
C,3,defocus_blur,5,0.5704,1.8577711669921875,0.2919059499129653,0.6950317220687866,0.4162653741426067,0.407501782755577,0.028200000000000003,,0.08107914653350166
D1,2,fog,5,0.7505,1.0521940940856933,0.16569871519356966,0.4034154841423035,0.2519655186647724,0.3159735420606012,0.027800000000000047,0.12524051392473193,0.07883488710421867
D1,1,glass_blur,1,0.5963,1.8138582258224487,0.2826689545050263,0.6604680214881897,0.35813132048361,0.4731577758055355,0.04490000000000005,0.18446646104548126,0.10536869833152329
C,3,zoom_blur,4,0.7512,1.017704841041565,0.15844581798613072,0.3985611506938934,0.2754767057192803,0.2758840342584474,0.016900000000000026,,0.07688419076936419
D1,5,zoom_blur,4,0.7458,1.056142762374878,0.15978618006557227,0.406593936252594,0.2821241110735806,0.3061586625685799,0.02310000000000001,0.12783464243578926,0.08525836809186034
A,3,brightness,4,0.9329,0.2528959349632263,0.037645768970251084,0.10538590438365936,0.09196823245357227,0.09196823245357227,,,
A,2,impulse_noise,2,0.669,1.4753211959838868,0.21212151746451854,0.5304264423370362,0.35835196980642503,0.35835196980642503,,,
A,4,spatter,1,0.9261,0.28536608546227216,0.041419400641322136,0.11976985445516183,0.10550708310063638,0.10550708310063638,,,
C,1,motion_blur,2,0.8455,0.603194354391098,0.09030573881417513,0.24554915063381194,0.19550537880568883,0.19552419698491866,0.014700000000000046,,0.07533702686778003
C,1,snow,1,0.8961,0.4149141613960266,0.060190552361309525,0.16602419521808623,0.13596969791679586,0.1362993165499356,0.01100000000000001,,0.07265622205569074
A,2,glass_blur,2,0.6024,1.7340652652740478,0.2498431042775512,0.6302694699287414,0.4421189930549124,0.4421189930549124,,,
A,2,frost,5,0.6799,1.4190698509216308,0.20382551383674144,0.5127823027610778,0.3502940067403193,0.3502940067403193,,,
A,4,glass_blur,1,0.589,1.7623563550949097,0.25690540465414524,0.6433024991989136,0.45430960151811595,0.45430960151811595,,,
D1,2,saturate,2,0.9059,0.3765579553604126,0.0589106396228075,0.1522759033679962,0.10680321108412463,0.12958598473010643,0.009000000000000008,0.051989859084412456,0.03302501140297749
A,1,gaussian_noise,2,0.5805,1.9700636623382568,0.29572404605299235,0.6908811331748962,0.36216960006478477,0.36216960006478477,,,
D1,5,speckle_noise,2,0.7348,1.166701268196106,0.18067503660470247,0.43566149444580077,0.24813864065324598,0.27550030282618826,0.02090000000000003,0.11346850684030652,0.07496778785473414
C,5,defocus_blur,4,0.7879,0.8612922307014466,0.13575556298792363,0.3431398285865784,0.23363428347070003,0.2338360678496887,0.013700000000000045,,0.07593200284804698
D1,2,jpeg_compression,2,0.8137,0.764911509513855,0.12299828468561172,0.30434522466659547,0.19013471564903156,0.23834770097076544,0.018299999999999983,0.09441266050724273,0.059137856327038156
A,4,speckle_noise,3,0.6395,1.5948739786148072,0.24100771112143993,0.5813345348358154,0.3526366597198532,0.3526366597198532,,,
A,1,impulse_noise,5,0.2613,3.726627826690674,0.49291003204882144,1.1614813583374024,0.7094934736463707,0.7094934736463707,,,
A,2,zoom_blur,1,0.8976,0.39708788766860964,0.05624127318114042,0.1643414820432663,0.144673246159259,0.144673246159259,,,
C,1,snow,4,0.8115,0.7678115204811096,0.11631200557798148,0.2996119922637939,0.22128258611458587,0.22034064588647742,0.015700000000000047,,0.0748177975653171
D1,4,gaussian_noise,5,0.357,3.1875787353515626,0.4575351204842329,1.0476457393646241,0.5363157602166583,0.6492735600734449,0.0635,0.26042615102735384,0.13828389198349803
C,1,speckle_noise,4,0.5278,2.2625053073883055,0.3209727511942387,0.7625094861030579,0.44272806141598264,0.4457712983111269,0.022499999999999964,,0.07686241467288268
D1,5,gaussian_blur,3,0.8,0.8002396558761596,0.1263379480868578,0.3207261302471161,0.22172614857611478,0.24220321869280306,0.01629999999999998,0.10076488336129986,0.06974400435076923
D1,2,spatter,1,0.9214,0.3122713521003723,0.04873547801375389,0.12789517223834992,0.09323486580451718,0.11482069291197695,0.007900000000000018,0.045764404092466675,0.02914861309309641
A,4,speckle_noise,1,0.8608,0.5431151829510927,0.08117266765683889,0.21711051459908484,0.1749241784763537,0.1749241784763537,,,
A,3,fog,4,0.8889,0.42461179580688474,0.06630273313820362,0.17503607540130614,0.13646198522047198,0.13646198522047198,,,
A,4,saturate,4,0.9273,0.26966855217665436,0.041090491783618927,0.11382749263755977,0.09940627412324247,0.09940627412324247,,,
C,1,glass_blur,2,0.6143,1.7250848457336425,0.24512850828915833,0.6135278059959411,0.42209298991913674,0.4163709159626451,0.029000000000000026,,0.07753230577407964
D1,4,frost,3,0.7846,0.9195805633544922,0.1392037567049265,0.3476161239624023,0.226649317539006,0.2717947159052244,0.026000000000000023,0.10973627372836588,0.05970233455027888
A,3,shot_noise,1,0.8686,0.5257203716754913,0.07615152405202388,0.21224303448200227,0.16767283079054032,0.16767283079054032,,,
D1,2,speckle_noise,1,0.8758,0.509324607026577,0.07813394027650357,0.2028088586010039,0.14038043431637925,0.17329155245816802,0.01429999999999998,0.06925737635020342,0.04380280890572965
C,5,brightness,3,0.9415,0.23464295108318328,0.034590129324793814,0.0957954413175583,0.07679062250205025,0.07720647778614657,0.0044999999999999485,,0.06996198568391929
D1,1,zoom_blur,5,0.6468,1.5455601110458375,0.23280143809467554,0.5643754566192627,0.35387661959815886,0.4515986191947188,0.039100000000000024,0.1781518026546051,0.11489755598280797
D1,5,elastic_transform,2,0.9081,0.3602492422103882,0.05379048797786236,0.14825471596717835,0.11791290714650822,0.1283636733698484,0.00539999999999996,0.05342008352745712,0.03488265471529322
A,5,contrast,4,0.7869,0.8350067756652833,0.12526377092152835,0.33600541968345643,0.26627371632987634,0.26627371632987634,,,
A,3,gaussian_noise,5,0.2536,4.200695723724365,0.6157591078907252,1.3006127170562745,0.3995320847991039,0.3995320847991039,,,
D1,5,jpeg_compression,5,0.7239,1.1459130182266235,0.17284924267977475,0.4423339417457581,0.30684510252415204,0.34335058425436726,0.025800000000000045,0.14076281120034012,0.08456805480274238
A,4,defocus_blur,2,0.9347,0.24203971049785614,0.03727379274517298,0.1027783243894577,0.08784012097906961,0.08784012097906961,,,
C,2,glass_blur,2,0.5968,1.7822911224365234,0.26724396033138037,0.6461298787117005,0.4047423436634417,0.40081670894387644,0.020100000000000007,,0.07599636754012909
A,3,jpeg_compression,3,0.7847,0.8609038202285767,0.13031340287178755,0.34148466453552245,0.25454661735978446,0.25454661735978446,,,
A,2,pixelate,2,0.8772,0.4857487683296204,0.0705036535769701,0.19550910058021545,0.16378027397523984,0.16378027397523984,,,
A,2,fog,2,0.9386,0.23849447946548463,0.03529097387939691,0.09883399398326874,0.08377163763469435,0.08377163763469435,,,
A,1,gaussian_blur,5,0.3519,2.752299082183838,0.41501037034988403,1.0012365188598633,0.6896029716072372,0.6896029716072372,,,
A,5,snow,1,0.9022,0.398713978099823,0.05669235755205154,0.15623777091503144,0.12693967510620713,0.12693967510620713,,,
A,1,saturate,1,0.932,0.25983498306274416,0.03830649327784777,0.10844429666996003,0.09473830217995564,0.09473830217995564,,,
D1,4,fog,4,0.8905,0.4338913146972656,0.06872741198241711,0.17792549409866332,0.12385410666842363,0.1451944026507379,0.009600000000000053,0.05913958584983096,0.032919139836041854
D1,1,speckle_noise,5,0.3922,3.3190947284698487,0.47844658642709254,1.0407735145568848,0.37179791808494483,0.47431622020033537,0.039000000000000035,0.1873440190484912,0.10611652486612456
C,3,defocus_blur,3,0.8962,0.40993231077194214,0.06336634067595005,0.16802928380966187,0.12718173381765374,0.12796732607630257,0.008499999999999952,,0.072309700211716
D1,5,speckle_noise,1,0.8707,0.5220839008569718,0.0779984395056963,0.20834407021403312,0.1545070968116459,0.1684808823462605,0.011199999999999988,0.07013846242910853,0.04565722683111678
A,3,spatter,4,0.8569,0.6164245390892029,0.09041205521523953,0.2373950953245163,0.16247446629878687,0.16247446629878687,,,
A,2,speckle_noise,4,0.5106,2.478509479904175,0.3628986498296261,0.8208741583824157,0.3750664442595269,0.3750664442595269,,,
A,2,gaussian_blur,3,0.817,0.7154581354141235,0.10834388486891985,0.29137566776275636,0.22716822290241834,0.22716822290241834,,,
A,4,zoom_blur,3,0.8017,0.778238097000122,0.11375608814656735,0.3119163656711578,0.24952449894508172,0.24952449894508172,,,
D1,2,snow,1,0.8964,0.42319347577095034,0.06629936281740666,0.16869555888175963,0.11356170868522023,0.1399284770868253,0.008499999999999952,0.05582205949116372,0.035228633377867725
C,5,speckle_noise,2,0.7358,1.1642730895996094,0.17702596244364976,0.42728437142372133,0.25997970016131877,0.26260845485163736,0.014000000000000012,,0.07354371453677311
A,3,elastic_transform,1,0.9027,0.38065159792900083,0.05543331164121628,0.15467359340190887,0.12922880345273005,0.12922880345273005,,,
D1,4,shot_noise,5,0.4367,2.7561100479125975,0.3859037244647741,0.9032149383544922,0.5096492427464545,0.6196548488458619,0.060699999999999976,0.24820842224917192,0.1306162571800749
A,4,impulse_noise,4,0.3922,2.6797091987609862,0.3891821914583445,0.9439172245979309,0.6445880509073905,0.6445880509073905,,,
C,3,speckle_noise,5,0.4355,2.854854879760742,0.4015205965146422,0.9210483024597168,0.46872096818459685,0.4710062930343207,0.03159999999999996,,0.07567869484683044
D1,1,frost,5,0.68,1.441305221939087,0.21930296987593173,0.5250972371101379,0.3018670534616802,0.39603485728555243,0.035800000000000054,0.15473125005962987,0.08939191945430554
A,4,frost,2,0.8524,0.6048527671813965,0.08688040470182895,0.23633471584320068,0.18564165526702417,0.18564165526702417,,,
C,2,jpeg_compression,2,0.8143,0.7277044794082642,0.11262916928231716,0.2931716759681702,0.2229812100784329,0.22342165922163987,0.014800000000000035,,0.0729420327072602
